,Wind,Day,Temp
50,0.4526315789473685,0.6333333333333333,0.4878048780487805
51,0.2421052631578947,0.6666666666666666,0.5121951219512195
52,0.0,0.7,0.4878048780487805
53,0.1526315789473684,0.7333333333333333,0.4878048780487805
54,0.2421052631578947,0.7666666666666667,0.4878048780487805
55,0.33157894736842103,0.8,0.4634146341463415
56,0.33157894736842103,0.8333333333333334,0.5365853658536586
57,0.4526315789473685,0.8666666666666667,0.4146341463414634
58,0.5157894736842106,0.9,0.5853658536585366
59,0.6947368421052632,0.9333333333333333,0.5121951219512195
60,0.33157894736842103,0.9666666666666667,0.6585365853658537
61,0.1263157894736842,0.0,0.6829268292682927
62,0.3947368421052631,0.03333333333333333,0.7073170731707317
63,0.3947368421052631,0.06666666666666667,0.6097560975609756
64,0.48421052631578954,0.1,0.6829268292682927
65,0.1526315789473684,0.13333333333333333,0.6585365853658537
66,0.48421052631578954,0.16666666666666666,0.6585365853658537
67,0.1789473684210526,0.2,0.7804878048780488
68,0.2421052631578947,0.23333333333333334,0.8780487804878049
69,0.21052631578947367,0.26666666666666666,0.8780487804878049
70,0.3,0.3,0.8048780487804879
71,0.36315789473684207,0.3333333333333333,0.6341463414634146
72,0.6631578947368422,0.36666666666666664,0.4146341463414634
73,0.6947368421052632,0.4,0.6097560975609756
74,0.6947368421052632,0.43333333333333335,0.8536585365853658
75,0.6631578947368422,0.4666666666666667,0.5853658536585366
76,0.2736842105263158,0.5,0.6097560975609756
77,0.4526315789473685,0.5333333333333333,0.6341463414634146
78,0.2421052631578947,0.5666666666666667,0.6829268292682927
79,0.1789473684210526,0.6,0.7560975609756098
80,0.5157894736842106,0.6333333333333333,0.7073170731707317
81,0.2736842105263158,0.6666666666666666,0.43902439024390244
82,0.42105263157894735,0.7,0.6097560975609756
83,0.5157894736842106,0.7333333333333333,0.6341463414634146
84,0.36315789473684207,0.7666666666666667,0.7317073170731707
85,0.33157894736842103,0.8,0.7073170731707317
86,0.36315789473684207,0.8333333333333334,0.6341463414634146
87,0.5421052631578948,0.8666666666666667,0.7317073170731707
88,0.3,0.9,0.7804878048780488
89,0.3,0.9333333333333333,0.7317073170731707
90,0.3,0.9666666666666667,0.6585365853658537
91,0.3947368421052631,1.0,0.6097560975609756
92,0.2736842105263158,0.0,0.6097560975609756
93,0.636842105263158,0.03333333333333333,0.6097560975609756
94,0.3,0.06666666666666667,0.6341463414634146
95,0.2736842105263158,0.1,0.7317073170731707
96,0.3,0.13333333333333333,0.7073170731707317
97,0.1526315789473684,0.16666666666666666,0.7560975609756098
98,0.12105263157894736,0.2,0.8048780487804879
99,0.4526315789473685,0.23333333333333334,0.8292682926829268
100,0.33157894736842103,0.26666666666666666,0.8292682926829268
101,0.36315789473684207,0.3,0.8780487804878049
102,0.5157894736842106,0.3333333333333333,0.7317073170731707
103,0.5157894736842106,0.36666666666666664,0.7317073170731707
104,0.5157894736842106,0.4,0.6341463414634146
105,0.42105263157894735,0.43333333333333335,0.5853658536585366
106,0.5157894736842106,0.4666666666666667,0.5609756097560976
107,0.4526315789473685,0.5,0.5121951219512195
108,0.2421052631578947,0.5333333333333333,0.5609756097560976
109,0.3,0.5666666666666667,0.4878048780487805
110,0.48421052631578954,0.6,0.5365853658536586
111,0.4526315789473685,0.6333333333333333,0.5365853658536586
112,0.7263157894736842,0.6666666666666666,0.5121951219512195
113,0.6631578947368422,0.7,0.3902439024390244
114,0.5736842105263158,0.7333333333333333,0.4634146341463415
115,0.42105263157894735,0.7666666666666667,0.5609756097560976
116,0.08947368421052632,0.8,0.6097560975609756
117,0.33157894736842103,0.8333333333333334,0.7317073170731707
118,0.21052631578947367,0.8666666666666667,0.7804878048780488
119,0.42105263157894735,0.9,1.0
120,0.03157894736842105,0.9333333333333333,0.926829268292683
121,0.2421052631578947,0.9666666666666667,0.975609756097561
122,0.2421052631578947,1.0,0.926829268292683
123,0.2736842105263158,0.0,0.8536585365853658
124,0.1789473684210526,0.03333333333333333,0.8780487804878049
125,0.057894736842105256,0.06666666666666667,0.9024390243902439
126,0.1526315789473684,0.1,0.9024390243902439
127,0.3,0.13333333333333333,0.7560975609756098
128,0.7263157894736842,0.16666666666666666,0.6829268292682927
129,0.48421052631578954,0.2,0.5853658536585366
130,0.4526315789473685,0.23333333333333334,0.5365853658536586
131,0.48421052631578954,0.26666666666666666,0.4634146341463415
132,0.42105263157894735,0.3,0.4146341463414634
133,0.6947368421052632,0.3333333333333333,0.6097560975609756
134,0.7263157894736842,0.36666666666666664,0.4878048780487805
135,0.2421052631578947,0.4,0.5121951219512195
136,0.48421052631578954,0.43333333333333335,0.36585365853658536
137,0.5157894736842106,0.4666666666666667,0.36585365853658536
138,0.2736842105263158,0.5,0.5365853658536586
139,0.636842105263158,0.5333333333333333,0.2682926829268293
140,0.4526315789473685,0.5666666666666667,0.4878048780487805
141,0.4526315789473685,0.6,0.2926829268292683
142,0.33157894736842103,0.6333333333333333,0.6341463414634146
143,0.5736842105263158,0.6666666666666666,0.1951219512195122
144,0.3947368421052631,0.7,0.36585365853658536
145,0.4526315789473685,0.7333333333333333,0.6097560975609756
146,0.4526315789473685,0.7666666666666667,0.3170731707317073
147,0.7842105263157896,0.8,0.17073170731707318
148,0.2736842105263158,0.8333333333333334,0.34146341463414637
149,0.6052631578947368,0.8666666666666667,0.5121951219512195
150,0.6631578947368422,0.9,0.4634146341463415
151,0.33157894736842103,0.9333333333333333,0.4878048780487805
152,0.5157894736842106,0.9666666666666667,0.2926829268292683
153,0.3,0.0,0.2682926829268293
154,0.2736842105263158,0.8333333333333334,0.34146341463414637
155,0.6052631578947368,0.8666666666666667,0.5121951219512195
156,0.6631578947368422,0.9,0.4634146341463415
157,0.33157894736842103,0.9333333333333333,0.4878048780487805
